Restaurant ID,Restaurant Name,Country Name,Country Code,City,Locality,Longitude,Latitude,Cuisines,Currency,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Votes,Average_Cost_for_two,Bucket Range,Rating,Rating Range,Date_Opening,Year,Month,Quarter,Month Name,Week of Year,Day of Week,Day Name,Finicial Quarter Name,Financial Month Name
3100446,#45,India,1,Mangalore,Attavar,0,0,Cafe,Indian Rupees(Rs.),No,No,No,No,2,209,600,500-1000,3.6,3.5-4.0,04-07-2011,2011,7,Q-3,July,28,1,Monday,FQ-2,FM-4
1600252,Chai Tapri,India,1,Nashik,College Road,0,0,Cafe,Indian Rupees(Rs.),No,No,No,No,1,86,150,100-250,3.4,3.0-3.5,09-07-2016,2016,7,Q-3,July,28,6,Saturday,FQ-2,FM-4
4821,Uber Lounge,India,1,New Delhi,Greater Kailash (GK) 2,77.2436254,28.5334703,"Continental, North Indian, Italian",Indian Rupees(Rs.),Yes,Yes,No,No,4,430,2200,>1000,3.6,3.5-4.0,10-10-2018,2018,10,Q-4,October,41,3,Wednesday,FQ-3,FM-7
3900158,Aman Restaurant,India,1,Varanasi,Bhelupur,0,0,"Chinese, North Indian",Indian Rupees(Rs.),No,No,No,No,3,60,650,500-1000,3.2,3.0-3.5,09-07-2011,2011,7,Q-3,July,28,6,Saturday,FQ-2,FM-4
3900232,Kerala Cafe,India,1,Varanasi,Bhelupur,0,0,South Indian,Indian Rupees(Rs.),No,No,No,No,2,125,300,250-500,3.6,3.5-4.0,14-07-2012,2012,7,Q-3,July,28,6,Saturday,FQ-2,FM-4
18294265,Lord of the Drinks Chamber,India,1,New Delhi,Rajouri Garden,77.1202741,28.648007,"European, Chinese, North Indian, Italian",Indian Rupees(Rs.),Yes,No,No,No,4,404,2200,>1000,3.9,3.5-4.0,04-10-2016,2016,10,Q-4,October,41,2,Tuesday,FQ-3,FM-7
2500076,Balbeer's Kitchen & Bar,India,1,Aurangabad,Chicalthana,0,0,"Italian, Continental, Chinese, North Indian",Indian Rupees(Rs.),No,No,No,No,3,65,850,500-1000,3.3,3.0-3.5,23-06-2017,2017,6,Q-2,June,25,5,Friday,FQ-1,FM-3
2100719,The Corner Cafe,India,1,Guwahati,Uzan Bazaar,0,0,"Cafe, Continental",Indian Rupees(Rs.),No,No,No,No,3,179,850,500-1000,4.1,4.0-4.5,05-06-2016,2016,6,Q-2,June,24,0,Sunday,FQ-1,FM-3
312603,Lord of the Drinks,India,1,New Delhi,Connaught Place,77.2167587,28.6319527,"European, Chinese, North Indian, Italian",Indian Rupees(Rs.),No,No,No,No,4,2589,2200,>1000,3.9,3.5-4.0,01-04-2011,2011,4,Q-2,April,14,5,Friday,FQ-1,FM-1
910,United Coffee House,India,1,New Delhi,Connaught Place,77.2212499,28.6324708,"North Indian, European, Asian, Mediterranean",Indian Rupees(Rs.),Yes,No,No,No,4,1838,2200,>1000,4.1,4.0-4.5,01-02-2016,2016,2,Q-1,February,6,1,Monday,FQ-4,FM-11
3200584,Wok On Fire,India,1,Vadodara,Diwalipura,0,0,"Thai, Chinese, Asian",Indian Rupees(Rs.),No,No,No,No,3,107,800,500-1000,3.8,3.5-4.0,23-06-2013,2013,6,Q-2,June,26,0,Sunday,FQ-1,FM-3
3200002,Gazebo Garden Restaurant,India,1,Vadodara,Panchvati,0,0,North Indian,Indian Rupees(Rs.),No,No,No,No,3,82,1000,>1000,3.5,3.0-3.5,10-06-2017,2017,6,Q-2,June,23,6,Saturday,FQ-1,FM-3
2600514,Maybe There,India,1,Bhopal,Arera Colony,0,0,Cafe,Indian Rupees(Rs.),No,No,No,No,2,63,600,500-1000,3.4,3.0-3.5,01-05-2016,2016,5,Q-2,May,19,0,Sunday,FQ-1,FM-2
2600494,Kafe Kulture,India,1,Bhopal,Gulmohar Colony,0,0,"Cafe, Fast Food",Indian Rupees(Rs.),No,No,No,No,2,98,600,500-1000,3.8,3.5-4.0,11-05-2012,2012,5,Q-2,May,19,5,Friday,FQ-1,FM-2
3500365,First Gear Cafe,India,1,Dehradun,Malsi,0,0,"Cafe, Chinese",Indian Rupees(Rs.),No,No,No,No,3,131,700,500-1000,3.9,3.5-4.0,14-05-2018,2018,5,Q-2,May,20,1,Monday,FQ-1,FM-2
3500484,Kalsang AMA Cafe,India,1,Dehradun,Rajpur,0,0,Cafe,Indian Rupees(Rs.),No,No,No,No,3,89,600,500-1000,4.2,4.0-4.5,26-05-2017,2017,5,Q-2,May,21,5,Friday,FQ-1,FM-2
801640,Underdoggs Sports Bar & Grill,India,1,Lucknow,Gomti Nagar,0,0,"Mediterranean, Italian, American",Indian Rupees(Rs.),No,No,No,No,3,124,1300,>1000,4.3,4.0-4.5,27-05-2015,2015,5,Q-2,May,22,3,Wednesday,FQ-1,FM-2
3301236,Tapri The Chai Books Cafe,India,1,Nagpur,Bajaj Nagar,0,0,"Continental, Fast Food, Tea",Indian Rupees(Rs.),No,No,No,No,1,26,250,250-500,3.9,3.5-4.0,03-05-2013,2013,5,Q-2,May,18,5,Friday,FQ-1,FM-2
1600039,RiverDine Restaurant & Bar,India,1,Nashik,College Road,0,0,"North Indian, Chinese",Indian Rupees(Rs.),No,No,No,No,3,166,500,500-1000,3.5,3.0-3.5,23-05-2014,2014,5,Q-2,May,21,5,Friday,FQ-1,FM-2
3200560,Mr Toasties,India,1,Vadodara,Vadiwadi,0,0,Fast Food,Indian Rupees(Rs.),No,No,No,No,1,50,300,250-500,3.9,3.5-4.0,18-05-2012,2012,5,Q-2,May,20,5,Friday,FQ-1,FM-2
3900245,Deena Chat Bhandar,India,1,Varanasi,Dashaswmedh Road,0,0,Street Food,Indian Rupees(Rs.),No,No,No,No,1,78,0,0-100,3.8,3.5-4.0,14-05-2017,2017,5,Q-2,May,20,0,Sunday,FQ-1,FM-2
2800757,Bake My Wish,India,1,Vizag,Lawsons Bay,0,0,Fast Food,Indian Rupees(Rs.),No,No,No,No,2,175,450,250-500,3.8,3.5-4.0,03-05-2016,2016,5,Q-2,May,19,2,Tuesday,FQ-1,FM-2
3400391,Chapter 1 Cafe,India,1,Agra,Tajganj,0,0,"Cafe, Italian, Mexican, North Indian, Continental",Indian Rupees(Rs.),No,No,No,No,1,98,0,0-100,3.9,3.5-4.0,03-04-2015,2015,4,Q-2,April,14,5,Friday,FQ-1,FM-1
2600393,The Urban Socialite,India,1,Bhopal,TT Nagar,0,0,"Italian, Mexican, Chinese",Indian Rupees(Rs.),No,No,No,No,3,79,900,500-1000,3.8,3.5-4.0,16-04-2018,2018,4,Q-2,April,16,1,Monday,FQ-1,FM-1
17971273,Eddie's Patisserie,India,1,Dehradun,Krishna Nagar,0,0,Bakery,Indian Rupees(Rs.),No,No,No,No,2,64,350,250-500,4.1,4.0-4.5,24-04-2013,2013,4,Q-2,April,17,3,Wednesday,FQ-1,FM-1
18381932,The Zouq : Resto-Cafe,India,1,Guwahati,Dispur,0,0,"Cafe, North Indian, Italian",Indian Rupees(Rs.),No,No,No,No,2,124,500,500-1000,4.1,4.0-4.5,02-04-2018,2018,4,Q-2,April,14,1,Monday,FQ-1,FM-1
3100142,Giri Manja's,India,1,Mangalore,Bhavathi,0,0,Seafood,Indian Rupees(Rs.),No,No,No,No,2,281,500,500-1000,4.2,4.0-4.5,12-04-2018,2018,4,Q-2,April,15,4,Thursday,FQ-1,FM-1
3900250,Baati Chokha,India,1,Varanasi,Dashaswmedh Road,0,0,North Indian,Indian Rupees(Rs.),No,No,No,No,2,68,450,250-500,3.7,3.5-4.0,03-04-2015,2015,4,Q-2,April,14,5,Friday,FQ-1,FM-1
3400348,G Thal,India,1,Agra,Khandari,0,0,"Rajasthani, Gujarati, Mughlai",Indian Rupees(Rs.),No,No,No,No,3,59,800,500-1000,3.6,3.5-4.0,13-03-2013,2013,3,Q-1,March,11,3,Wednesday,FQ-4,FM-12
2600340,Da pizzeria,India,1,Bhopal,Maharana Pratap Nagar,0,0,"Pizza, Italian, Fast Food",Indian Rupees(Rs.),No,No,No,No,2,111,500,500-1000,3.6,3.5-4.0,20-03-2010,2010,3,Q-1,March,12,6,Saturday,FQ-4,FM-12
2900633,Barbeque Nation,India,1,Bhubaneshwar,Chandrasekharpur,0,0,"Mediterranean, Asian, Continental, North Indian, Arabian",Indian Rupees(Rs.),No,No,No,No,3,154,1200,>1000,4.6,4.5-5.0,16-03-2015,2015,3,Q-1,March,12,1,Monday,FQ-4,FM-12
2900640,Chai Break,India,1,Bhubaneshwar,Patia,0,0,"Italian, Cafe, Chinese, Continental",Indian Rupees(Rs.),No,No,No,No,2,69,800,500-1000,4.3,4.0-4.5,01-03-2010,2010,3,Q-1,March,10,1,Monday,FQ-4,FM-12
18233593,Farzi Cafe,India,1,New Delhi,Connaught Place,77.2214296,28.6323984,Modern Indian,Indian Rupees(Rs.),No,No,No,No,4,1942,2200,>1000,4.4,4.0-4.5,28-10-2017,2017,10,Q-4,October,43,6,Saturday,FQ-3,FM-7
3100422,Punjab Da Pind,India,1,Mangalore,KS Rao Nagar,0,0,"North Indian, Mughlai, Chinese, Mangalorean",Indian Rupees(Rs.),No,No,No,No,3,173,1000,>1000,3.7,3.5-4.0,16-03-2015,2015,3,Q-1,March,12,1,Monday,FQ-4,FM-12
4000344,Genuine Broaster Chicken,India,1,Patna,Anandpuri,0,0,"American, Chinese, North Indian, Italian",Indian Rupees(Rs.),No,No,No,No,2,42,500,500-1000,3.5,3.0-3.5,25-03-2010,2010,3,Q-1,March,13,4,Thursday,FQ-4,FM-12
2700242,Food Belle,India,1,Ranchi,Lalpur,0,0,"North Indian, Chinese",Indian Rupees(Rs.),No,No,No,No,2,20,650,500-1000,3.3,3.0-3.5,03-03-2011,2011,3,Q-1,March,10,4,Thursday,FQ-4,FM-12
2400349,Pizza Hut,India,1,Allahabad,Civil Lines,0,0,"Italian, Pizza",Indian Rupees(Rs.),No,No,No,No,3,35,700,500-1000,3.4,3.0-3.5,19-02-2014,2014,2,Q-1,February,8,3,Wednesday,FQ-4,FM-11
3500414,Cafe Marigold,India,1,Dehradun,Rajpur,0,0,"Cafe, Chinese, Fast Food",Indian Rupees(Rs.),No,No,No,No,3,104,500,500-1000,4.1,4.0-4.5,24-02-2018,2018,2,Q-1,February,8,6,Saturday,FQ-4,FM-11
16519268,La Plage,India,1,Goa,Arambol,0,0,"Seafood, French",Indian Rupees(Rs.),No,No,No,No,3,302,800,500-1000,4.6,4.5-5.0,12-02-2015,2015,2,Q-1,February,7,4,Thursday,FQ-4,FM-11
5448,The 87 - Premier Inn,India,1,New Delhi,"Premier Inn, Shalimar Bagh",77.144054,28.725814,North Indian,Indian Rupees(Rs.),Yes,No,No,No,4,18,2200,>1000,3.1,3.0-3.5,23-07-2011,2011,7,Q-3,July,30,6,Saturday,FQ-2,FM-4
18407105,Urban Crave Express,India,1,Kanpur,IIT Kanpur,0,0,"Cafe, Italian",Indian Rupees(Rs.),No,No,No,No,2,43,600,500-1000,3.5,3.0-3.5,24-02-2011,2011,2,Q-1,February,9,4,Thursday,FQ-4,FM-11
3100448,Spindrift,India,1,Mangalore,Lalbagh,0,0,"North Indian, Italian, Finger Food",Indian Rupees(Rs.),No,No,No,No,2,156,700,500-1000,3.9,3.5-4.0,12-02-2015,2015,2,Q-1,February,7,4,Thursday,FQ-4,FM-11
3200590,Coffee Culture,India,1,Vadodara,Vadiwadi,0,0,Cafe,Indian Rupees(Rs.),No,No,No,No,2,92,600,500-1000,4.3,4.0-4.5,04-02-2013,2013,2,Q-1,February,6,1,Monday,FQ-4,FM-11
3900238,Singh's Delight Restaurant,India,1,Varanasi,Sunderpur,0,0,"Chinese, North Indian",Indian Rupees(Rs.),No,No,No,No,3,57,700,500-1000,3.5,3.0-3.5,21-02-2015,2015,2,Q-1,February,8,6,Saturday,FQ-4,FM-11
2800897,Tea Trails,India,1,Vizag,Maharani Peta,0,0,Fast Food,Indian Rupees(Rs.),No,No,No,No,2,57,500,500-1000,3.7,3.5-4.0,09-02-2015,2015,2,Q-1,February,7,1,Monday,FQ-4,FM-11
2200175,Gurdas Ram Jalebi Wala,India,1,Amritsar,Town Hall,0,0,Mithai,Indian Rupees(Rs.),No,No,No,No,1,104,100,100-250,4.1,4.0-4.5,20-01-2017,2017,1,Q-1,January,3,5,Friday,FQ-4,FM-10
2100870,The Woking Mama,India,1,Guwahati,Christian Basti,0,0,"Chinese, Thai, Japanese, Asian",Indian Rupees(Rs.),No,No,No,No,3,129,1300,>1000,4.4,4.0-4.5,05-01-2015,2015,1,Q-1,January,2,1,Monday,FQ-4,FM-10
801675,Frozen Factory,India,1,Lucknow,Gomti Nagar,0,0,"Desserts, Ice Cream",Indian Rupees(Rs.),No,No,No,No,1,144,200,100-250,4.5,4.0-4.5,03-01-2010,2010,1,Q-1,January,2,0,Sunday,FQ-4,FM-10
18306521,Big Shot Bar - Country Inn & Suites,India,1,Gurgaon,"Country Inn & Suites By Carlson, Udyog Vihar",77.0918351,28.5092246,"Chinese, Italian, North Indian",Indian Rupees(Rs.),Yes,No,No,No,4,32,2200,>1000,3.5,3.0-3.5,08-09-2017,2017,9,Q-3,September,36,5,Friday,FQ-2,FM-6
3400326,Tea'se Me - Rooftop Tea Boutique,India,1,Agra,Tajganj,0,0,"Chinese, Italian, Continental, North Indian",Indian Rupees(Rs.),No,No,No,No,3,166,1000,>1000,4.2,4.0-4.5,22-12-2016,2016,12,Q-4,December,52,4,Thursday,FQ-3,FM-9
2400279,Subway,India,1,Allahabad,Civil Lines,0,0,"Fast Food, American, Salad, Healthy Food",Indian Rupees(Rs.),No,No,No,No,2,32,400,250-500,3.4,3.0-3.5,22-12-2018,2018,12,Q-4,December,51,6,Saturday,FQ-3,FM-9
2500343,Mokoholic Juice Bar,India,1,Aurangabad,Mondha,0,0,"Juices, Desserts",Indian Rupees(Rs.),No,No,No,No,1,21,300,250-500,3.5,3.0-3.5,24-12-2016,2016,12,Q-4,December,52,6,Saturday,FQ-3,FM-9
2600250,Chi Kitchen,India,1,Bhopal,"DB City, Maharana Pratap Nagar",0,0,Chinese,Indian Rupees(Rs.),No,No,No,No,3,103,1000,>1000,4,4.0-4.5,09-12-2015,2015,12,Q-4,December,50,3,Wednesday,FQ-3,FM-9
2600010,Bake N Shake,India,1,Bhopal,Maharana Pratap Nagar,0,0,Fast Food,Indian Rupees(Rs.),No,No,No,No,2,103,500,500-1000,4.1,4.0-4.5,27-12-2013,2013,12,Q-4,December,52,5,Friday,FQ-3,FM-9
312668,SBar Club & Lounge,India,1,Gurgaon,MG Road,77.0902166,28.4796672,Finger Food,Indian Rupees(Rs.),Yes,No,No,No,4,13,2200,>1000,3.1,3.0-3.5,23-07-2014,2014,7,Q-3,July,30,3,Wednesday,FQ-2,FM-4
3100008,Gajalee Sea Food,India,1,Mangalore,Kadri,0,0,"Seafood, North Indian",Indian Rupees(Rs.),No,No,No,No,3,257,750,500-1000,3.9,3.5-4.0,08-12-2016,2016,12,Q-4,December,50,4,Thursday,FQ-3,FM-9
1600292,Little Italy,India,1,Nashik,Satpur,0,0,Italian,Indian Rupees(Rs.),No,No,No,No,3,25,800,500-1000,3,3.0-3.5,14-12-2011,2011,12,Q-4,December,51,3,Wednesday,FQ-3,FM-9
4000277,Mainland China,India,1,Patna,Fraser Road Area,0,0,Chinese,Indian Rupees(Rs.),No,No,No,No,3,65,1400,>1000,3.5,3.0-3.5,24-12-2017,2017,12,Q-4,December,52,0,Sunday,FQ-3,FM-9
2700241,OMG Cafe,India,1,Ranchi,Lalpur,0,0,"Cafe, Italian, Mexican, Chinese, North Indian",Indian Rupees(Rs.),No,No,No,No,2,19,500,500-1000,3.3,3.0-3.5,16-12-2013,2013,12,Q-4,December,51,1,Monday,FQ-3,FM-9
3200265,VarieTea,India,1,Vadodara,Alkapuri,0,0,"Cafe, Fast Food",Indian Rupees(Rs.),No,No,No,No,2,145,400,250-500,3.9,3.5-4.0,24-12-2012,2012,12,Q-4,December,52,1,Monday,FQ-3,FM-9
3200537,Freshco - The Health Cafí©,India,1,Vadodara,Vadiwadi,0,0,Cafe,Indian Rupees(Rs.),No,No,No,No,2,132,700,500-1000,4.2,4.0-4.5,06-12-2011,2011,12,Q-4,December,50,2,Tuesday,FQ-3,FM-9
3900007,Blue Lassi,India,1,Varanasi,Bhelupur,0,0,Beverages,Indian Rupees(Rs.),No,No,No,No,2,96,300,250-500,3.7,3.5-4.0,06-12-2014,2014,12,Q-4,December,49,6,Saturday,FQ-3,FM-9
2400193,Dewsis,India,1,Allahabad,Civil Lines,0,0,"North Indian, Chinese",Indian Rupees(Rs.),No,No,No,No,3,99,600,500-1000,3.4,3.0-3.5,09-11-2015,2015,11,Q-4,November,46,1,Monday,FQ-3,FM-8
2200358,Bon Gateau,India,1,Amritsar,Ranjit Avenue,0,0,"Cafe, Bakery, Fast Food",Indian Rupees(Rs.),No,No,No,No,2,26,500,500-1000,3.4,3.0-3.5,08-11-2011,2011,11,Q-4,November,46,2,Tuesday,FQ-3,FM-8
3500007,Tirupati Restaurant,India,1,Dehradun,Chukkuwala,0,0,"South Indian, North Indian, Chinese",Indian Rupees(Rs.),No,No,No,No,3,115,500,500-1000,3.8,3.5-4.0,05-11-2015,2015,11,Q-4,November,45,4,Thursday,FQ-3,FM-8
308022,Farzi Cafe,India,1,Gurgaon,"Cyber Hub, DLF Cyber City",77.0886879,28.4952079,Modern Indian,Indian Rupees(Rs.),No,No,No,No,4,4385,2200,>1000,4.3,4.0-4.5,01-04-2017,2017,4,Q-2,April,13,6,Saturday,FQ-1,FM-1
801684,Chemistry Cafí©,India,1,Lucknow,Gomti Nagar,0,0,"Cafe, Continental, Chinese",Indian Rupees(Rs.),No,No,No,No,2,147,650,500-1000,3.5,3.0-3.5,13-11-2016,2016,11,Q-4,November,47,0,Sunday,FQ-3,FM-8
3100014,Sizzler's Ranch,India,1,Mangalore,Lalbagh,0,0,Continental,Indian Rupees(Rs.),No,No,No,No,2,328,700,500-1000,3.8,3.5-4.0,02-11-2010,2010,11,Q-4,November,45,2,Tuesday,FQ-3,FM-8
1670,New Town Cafe - Park Plaza,India,1,Gurgaon,"Park Plaza, Sushant Lok",77.0757094,28.4592449,"Continental, American, North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,No,4,176,2200,>1000,3.7,3.5-4.0,01-02-2014,2014,2,Q-1,February,5,6,Saturday,FQ-4,FM-11
2700223,The Kav's,India,1,Ranchi,Harmu,0,0,"North Indian, Continental, Chinese",Indian Rupees(Rs.),No,No,No,No,1,51,400,250-500,3.2,3.0-3.5,01-11-2011,2011,11,Q-4,November,45,2,Tuesday,FQ-3,FM-8
3200440,Kabir Kitchen,India,1,Vadodara,Alkapuri,0,0,"North Indian, Chinese",Indian Rupees(Rs.),No,No,No,No,2,130,600,500-1000,3.8,3.5-4.0,14-11-2012,2012,11,Q-4,November,46,3,Wednesday,FQ-3,FM-8
2400403,Pind Balluchi,India,1,Allahabad,Civil Lines,0,0,"North Indian, Mughlai",Indian Rupees(Rs.),No,No,No,No,3,6,800,500-1000,3.2,3.0-3.5,16-10-2012,2012,10,Q-4,October,42,2,Tuesday,FQ-3,FM-7
2500346,Yalla Yalla,India,1,Aurangabad,Usmanpura,0,0,"North Indian, Hyderabadi",Indian Rupees(Rs.),No,No,No,No,2,71,500,500-1000,3.3,3.0-3.5,25-10-2017,2017,10,Q-4,October,43,3,Wednesday,FQ-3,FM-7
18275708,Meraki,India,1,Vadodara,Alkapuri,0,0,"North Indian, Continental, Italian, Asian",Indian Rupees(Rs.),No,No,No,No,3,93,1200,>1000,4,4.0-4.5,12-10-2010,2010,10,Q-4,October,42,2,Tuesday,FQ-3,FM-7
3200269,The Yellow Chilli,India,1,Vadodara,Vadiwadi,0,0,"North Indian, Mughlai",Indian Rupees(Rs.),No,No,No,No,3,243,800,500-1000,3.9,3.5-4.0,17-10-2015,2015,10,Q-4,October,42,6,Saturday,FQ-3,FM-7
2800911,Double Roti,India,1,Vizag,Kirlampudi Layout,0,0,"Cafe, Fast Food, American",Indian Rupees(Rs.),No,No,No,No,3,27,1000,>1000,3.8,3.5-4.0,03-10-2011,2011,10,Q-4,October,41,1,Monday,FQ-3,FM-7
17294850,Thai Kitchen,United States,216,Augusta,Evans,-82.1328,33.5406,Thai,Dollar($),No,No,No,No,3,317,35,0-100,4.3,4.0-4.5,02-09-2015,2015,9,Q-3,September,36,3,Wednesday,FQ-2,FM-6
17334679,Azteca,United States,216,Davenport,Davenport,-90.5683,41.5699,Mexican,Dollar($),No,No,No,No,1,167,0,0-100,4.3,4.0-4.5,28-09-2015,2015,9,Q-3,September,40,1,Monday,FQ-2,FM-6
17606621,HI Lite Bar & Lounge,United States,216,Miller,Miller,-98.9891,44.5158,,Dollar($),No,No,No,No,1,11,0,0-100,3.4,3.0-3.5,09-09-2013,2013,9,Q-3,September,37,1,Monday,FQ-2,FM-6
17582627,Senor Iguanas,United States,216,Pocatello,Pocatello,-112.4433,42.8942,Mexican,Dollar($),No,No,No,No,1,108,0,0-100,3.6,3.5-4.0,01-09-2017,2017,9,Q-3,September,35,5,Friday,FQ-2,FM-6
2148,56 Ristorante Italiano,India,1,Gurgaon,Golf Course Road,77.1019957,28.4400925,Italian,Indian Rupees(Rs.),Yes,Yes,No,No,4,416,2200,>1000,3.7,3.5-4.0,09-01-2010,2010,1,Q-1,January,2,6,Saturday,FQ-4,FM-10
18317498,The Butler & The Chef - Jaypee Greens,India,1,Noida,"Jaypee Greens, Greater Noida, Noida",77.521526,28.464167,Finger Food,Indian Rupees(Rs.),Yes,No,No,No,4,1,2200,>1000,1,1.0-1.5,06-04-2016,2016,4,Q-2,April,15,3,Wednesday,FQ-1,FM-1
3226,Flluid - Mosaic Hotels,India,1,Noida,"Mosaic Hotels, Sector 18, Noida",77.32554484,28.57102038,"Continental, North Indian, Mexican",Indian Rupees(Rs.),Yes,No,No,No,4,135,2200,>1000,3.2,3.0-3.5,10-09-2015,2015,9,Q-3,September,37,4,Thursday,FQ-2,FM-6
4248,The Great Kabab Factory,India,1,Noida,Sector 18,77.3218102,28.57210424,"North Indian, Mughlai",Indian Rupees(Rs.),Yes,No,No,No,4,540,2200,>1000,3.5,3.0-3.5,26-01-2018,2018,1,Q-1,January,4,5,Friday,FQ-4,FM-10
17582524,Butterburrs,United States,216,Pocatello,Pocatello,-112.4516,42.8919,"American, Breakfast",Dollar($),No,No,No,No,3,121,30,0-100,3.6,3.5-4.0,25-07-2016,2016,7,Q-3,July,31,1,Monday,FQ-2,FM-4
17144991,Coconuts Fish Cafe,United States,216,Rest of Hawaii,Kihei,-156.455284,20.748838,Seafood,Dollar($),No,No,No,No,3,487,30,0-100,4.5,4.0-4.5,24-07-2010,2010,7,Q-3,July,30,6,Saturday,FQ-2,FM-4
121120,Virgin Courtyard,India,1,Chandigarh,Sector 7,76.7976205,30.7334795,Italian,Indian Rupees(Rs.),No,No,No,No,4,817,2200,>1000,4.4,4.0-4.5,11-06-2010,2010,6,Q-2,June,24,5,Friday,FQ-1,FM-3
306581,The Hungry Monkey,India,1,New Delhi,Safdarjung,77.196097,28.5590068,"European, Italian",Indian Rupees(Rs.),Yes,No,No,No,4,622,2300,>1000,3.7,3.5-4.0,08-11-2010,2010,11,Q-4,November,46,1,Monday,FQ-3,FM-8
308016,Sutra Gastropub,India,1,Gurgaon,"Cyber Hub, DLF Cyber City",77.0883282,28.4948147,"Mediterranean, European, American, North Indian",Indian Rupees(Rs.),No,No,No,No,4,1046,2300,>1000,3.8,3.5-4.0,17-10-2011,2011,10,Q-4,October,43,1,Monday,FQ-3,FM-7
102215,Monarch Restaurant - Holiday Inn Jaipur City Centre,India,1,Jaipur,"Holiday Inn Jaipur City Centre, Bais Godam",75.7930067,26.9029402,"North Indian, Chinese, Continental, Rajasthani",Indian Rupees(Rs.),No,No,No,No,4,420,2300,>1000,4.5,4.0-4.5,06-05-2013,2013,5,Q-2,May,19,1,Monday,FQ-1,FM-2
18175334,TFK - The Flaming Kick,India,1,Noida,Sector 18,77.32236877,28.56954961,"North Indian, Asian, Continental",Indian Rupees(Rs.),Yes,Yes,No,No,4,214,2350,>1000,3.5,3.0-3.5,09-05-2015,2015,5,Q-2,May,19,6,Saturday,FQ-1,FM-2
17284211,Pearly's Famous Country Cookng,United States,216,Albany,Albany,-84.1759,31.5882,,Dollar($),No,No,No,No,1,36,0,0-100,3.4,3.0-3.5,25-04-2011,2011,4,Q-2,April,18,1,Monday,FQ-1,FM-1
17064266,Hawkers Asian Street Fare,United States,216,Orlando,Mills 50,-81.364347,28.560505,"Asian, Thai",Dollar($),No,No,No,No,3,1293,35,0-100,4.6,4.5-5.0,14-04-2017,2017,4,Q-2,April,15,5,Friday,FQ-1,FM-1
307330,Moonshine Cafe & Bar,India,1,New Delhi,Hauz Khas Village,77.194159,28.5541314,"Continental, Italian",Indian Rupees(Rs.),No,No,No,No,4,884,2400,>1000,3.5,3.0-3.5,05-03-2014,2014,3,Q-1,March,10,3,Wednesday,FQ-4,FM-12
17061205,Yellow Dog Eats,United States,216,Orlando,Windermere,-81.522987,28.527592,"American, BBQ, Sandwich",Dollar($),No,No,No,No,3,1252,35,0-100,4.9,4.5-5.0,05-04-2012,2012,4,Q-2,April,14,4,Thursday,FQ-1,FM-1
17330155,Deorio's,United States,216,Columbus,Columbus,-84.9427,32.481,"Italian, Pizza",Dollar($),No,No,No,No,1,170,0,0-100,4,4.0-4.5,26-03-2012,2012,3,Q-1,March,13,1,Monday,FQ-4,FM-12
17582499,Royal Hotel,United States,216,Pocatello,Lava Hot Springs,-112.0127,42.6192,"Pizza, Bar Food",Dollar($),No,No,No,No,1,59,0,0-100,3.6,3.5-4.0,15-03-2017,2017,3,Q-1,March,11,3,Wednesday,FQ-4,FM-12
18359296,Liquid,India,1,New Delhi,Prashant Vihar,77.1375058,28.7127596,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),Yes,No,No,No,4,11,2400,>1000,3.2,3.0-3.5,02-12-2011,2011,12,Q-4,December,49,5,Friday,FQ-3,FM-9
929,Pebble Street,India,1,New Delhi,"Community Centre, New Friends Colony",77.26893816,28.56253759,"Italian, Tex-Mex, Continental, North Indian",Indian Rupees(Rs.),Yes,Yes,No,No,4,886,2400,>1000,3.9,3.5-4.0,08-10-2018,2018,10,Q-4,October,41,1,Monday,FQ-3,FM-7
17057397,'Ohana,United States,216,Orlando,Disney World Area,-81.585226,28.405437,Hawaiian,Dollar($),No,No,No,No,3,1151,45,0-100,4.5,4.0-4.5,15-02-2016,2016,2,Q-1,February,8,1,Monday,FQ-4,FM-11
3393,Parikrama - The Revolving Restaurant,India,1,New Delhi,Connaught Place,77.22263787,28.62845265,"North Indian, Chinese, Mughlai",Indian Rupees(Rs.),No,No,No,No,4,2689,2400,>1000,3.8,3.5-4.0,08-07-2014,2014,7,Q-3,July,28,2,Tuesday,FQ-2,FM-4
17284302,El Vaquero Mexican Restaurant,United States,216,Albany,Albany,-84.2194,31.6158,Mexican,Dollar($),No,No,No,No,1,45,0,0-100,3.4,3.0-3.5,23-01-2016,2016,1,Q-1,January,4,6,Saturday,FQ-4,FM-10
3288,Shanghai Bar & Lounge - The Bristol Hotel,India,1,Gurgaon,"The Bristol Hotel, DLF Phase 1",77.09232,28.4799981,Finger Food,Indian Rupees(Rs.),Yes,No,No,No,4,17,2400,>1000,3,3.0-3.5,26-10-2017,2017,10,Q-4,October,43,4,Thursday,FQ-3,FM-7
3237,Club Ice Cube,India,1,Noida,"The Great India Place, Sector 38",77.3264748,28.5680674,"North Indian, Continental, Chinese",Indian Rupees(Rs.),Yes,No,No,No,4,230,2400,>1000,2,2.0-2.5,16-04-2011,2011,4,Q-2,April,16,6,Saturday,FQ-1,FM-1
